Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2017-02-22,161936.81652410375,246.26635320531932,161690.55017089844,5,
2017-02-23,161257.36413152562,246.26635320531932,161011.0977783203,5,
2017-02-24,158906.5095882009,28660.961858708713,130245.54772949219,4,
2017-02-27,157137.0281833054,24305.34519990695,132831.68298339844,4,
2017-02-28,159589.14698387738,22490.202342764096,137098.94464111328,4,
2017-03-01,158805.21784202015,22973.966606058224,135831.2512359619,4,
2017-03-02,156589.74416343129,22973.966606058224,133615.77755737305,4,
2017-03-03,154317.11682883656,22973.966606058224,131343.15022277832,4,
2017-03-06,153161.14148703968,22973.966606058224,130187.17488098145,4,
2017-03-07,153188.36562339222,22973.966606058224,130214.39901733398,4,
2017-03-08,153933.06545249379,22973.966606058224,130959.09884643555,4,
2017-03-09,153986.95070438343,17345.36256961779,136641.58813476562,4,
2017-03-10,154388.8355310436,17345.36256961779,137043.47296142578,4,
2017-03-13,152464.1135461803,17345.36256961779,135118.7509765625,4,
2017-03-14,153261.89077657927,17534.00814718475,135727.88262939453,4,
2017-03-15,151817.38053523705,427.1617242018983,151390.21881103516,5,
2017-03-16,152728.3252373855,427.1617242018983,152301.1635131836,5,
2017-03-17,153141.9957085769,427.1617242018983,152714.833984375,5,
2017-03-20,150928.1456719558,427.1617242018983,150500.9839477539,5,
2017-03-21,153569.2885552566,427.1617242018983,153142.1268310547,5,
2017-03-22,152274.2005582468,30061.56213051245,122212.63842773438,4,
2017-03-23,152415.46252113744,148.8560758249514,152266.6064453125,5,
2017-03-24,155685.7375475767,2018.1275622251378,153667.60998535156,5,
2017-03-27,156404.13851001003,462.4269011233009,155941.71160888672,5,
2017-03-28,158558.45253588894,462.4269011233009,158096.02563476562,5,
2017-03-29,159637.19356372097,462.4269011233009,159174.76666259766,5,
2017-03-30,159688.6522320133,31461.20850642736,128227.44372558594,4,
2017-03-31,157261.6753120821,1245.553852121171,156016.12145996094,5,
2017-04-03,157819.08266071492,1245.553852121171,156573.52880859375,5,
2017-04-04,155132.0135571085,3042.3599926553798,152089.65356445312,5,
2017-04-05,154032.60596433506,3042.3599926553798,150990.2459716797,5,
2017-04-06,153007.89079951032,2164.981253611877,150842.90954589844,5,
2017-04-07,150713.86376276132,547.7382744800816,150166.12548828125,5,
2017-04-10,153424.8492821705,547.7382744800816,152877.11100769043,5,
2017-04-11,151361.07964410898,547.7382744800816,150813.3413696289,5,
2017-04-12,148049.95102967613,269.0447644173255,147780.9062652588,5,
2017-04-13,146354.74148431764,1338.9091326330818,145015.83235168457,5,
2017-04-14,144213.26019834972,31321.138250107524,112892.12194824219,4,
2017-04-17,143621.69965147472,2706.3820245215866,140915.31762695312,5,
2017-04-18,144324.14398741222,2706.3820245215866,141617.76196289062,5,
2017-04-19,145357.07135557628,2706.3820245215866,142650.6893310547,5,
2017-04-20,146125.98126768565,2706.3820245215866,143419.59924316406,5,
2017-04-21,147287.6380059669,2706.3820245215866,144581.2559814453,5,
2017-04-24,149193.4212090919,2706.3820245215866,146487.0391845703,5,
2017-04-25,149042.3138636334,1907.755742905858,147134.55812072754,5,
2017-04-26,155432.09673106504,1907.755742905858,153524.34098815918,5,
2017-04-27,161007.37604319883,1907.755742905858,159099.62030029297,5,
2017-04-28,158849.079179771,7003.097154624535,151845.98202514648,5,
2017-05-01,168104.41536141164,7003.097154624535,161101.3182067871,5,
