Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2025-08-05,163766,51143,112622,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6981.T(GUERRILLA)"
2025-08-06,165066,33562,131503,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6981.T(GUERRILLA), 6702.T(HOMERUN)"
2025-08-07,166506,59472,107034,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6702.T(HOMERUN)"
2025-08-08,167652,38032,129620,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN)"
2025-08-12,169326,42291,127034,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7011.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN)"
2025-08-13,170739,26349,144390,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7011.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6526.T(GUERRILLA)"
2025-08-14,167126,64724,102402,6,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN)"
2025-08-15,168303,40593,127709,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6254.T(GUERRILLA)"
2025-08-18,171980,66632,105348,6,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN)"
2025-08-19,172695,47912,124783,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6594.T(GUERRILLA)"
2025-08-20,171257,54231,117025,6,"9434.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6594.T(GUERRILLA)"
2025-08-21,171121,17916,153204,8,"9434.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6594.T(GUERRILLA), 5411.T(GUERRILLA), 4568.T(GUERRILLA)"
2025-08-22,171061,11260,159801,9,"9434.T(HOMERUN), 2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 6594.T(GUERRILLA), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA)"
2025-08-25,172873,57056,115816,7,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA)"
2025-08-26,172302,53821,118480,8,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA)"
2025-08-27,171973,33132,138841,9,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA), 7459.T(GUERRILLA)"
2025-08-28,172917,20089,152827,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN)"
2025-08-29,172839,20089,152749,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN)"
2025-09-01,173041,20089,152951,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN)"
2025-09-02,174007,20089,153917,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 6594.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN)"
2025-09-03,172952,23203,149748,9,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 6963.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN)"
2025-09-04,173798,33129,140668,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 5411.T(GUERRILLA), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA)"
2025-09-05,174788,55916,118872,9,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA)"
2025-09-08,176622,55916,120705,9,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA)"
2025-09-09,175290,51554,123736,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN)"
2025-09-10,175765,51554,124210,10,"2768.T(HOMERUN), 6702.T(HOMERUN), 6981.T(HOMERUN), 4568.T(GUERRILLA), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN)"
2025-09-11,175566,43855,131711,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6758.T(GUERRILLA)"
2025-09-12,176165,2089,174076,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6758.T(GUERRILLA), 6857.T(HOMERUN)"
2025-09-16,177202,2089,175113,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6758.T(GUERRILLA), 6857.T(HOMERUN)"
2025-09-17,176117,2089,174028,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6758.T(GUERRILLA), 6857.T(HOMERUN)"
2025-09-18,179321,2089,177232,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 7459.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6758.T(GUERRILLA), 6857.T(HOMERUN)"
2025-09-19,179379,31641,147737,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 9107.T(GUERRILLA), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6857.T(HOMERUN), 6758.T(HOMERUN)"
2025-09-22,182691,24958,157732,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6857.T(HOMERUN), 6758.T(HOMERUN), 6963.T(GUERRILLA)"
2025-09-24,181215,25844,155370,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6857.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN)"
2025-09-25,180461,16464,163997,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6857.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN), 6723.T(GUERRILLA)"
2025-09-26,177139,42654,134485,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN)"
2025-09-29,177200,2474,174726,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 7203.T(HOMERUN)"
2025-09-30,178182,2474,175708,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 7203.T(HOMERUN)"
2025-10-01,175486,2474,173012,10,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 7751.T(HOMERUN), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 7203.T(HOMERUN)"
2025-10-02,177482,29574,147908,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 4661.T(GUERRILLA), 2802.T(GUERRILLA), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 6315.T(GUERRILLA)"
2025-10-03,180647,24317,156330,9,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 6963.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 6315.T(GUERRILLA), 6857.T(GUERRILLA)"
2025-10-06,187627,37074,150553,8,"6702.T(HOMERUN), 6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 6315.T(GUERRILLA), 6857.T(GUERRILLA)"
2025-10-07,186698,55550,131147,6,"6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 3436.T(HOMERUN), 8035.T(HOMERUN), 6857.T(GUERRILLA)"
2025-10-08,185604,101000,84604,4,"6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 6857.T(GUERRILLA)"
2025-10-09,185924,92940,92984,5,"6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 6857.T(GUERRILLA), 6506.T(HOMERUN)"
2025-10-10,185018,32500,152518,6,"6981.T(HOMERUN), 8058.T(HOMERUN), 2802.T(GUERRILLA), 6857.T(GUERRILLA), 6506.T(HOMERUN), 6861.T(HOMERUN)"
2025-10-14,179982,129464,50518,3,"2802.T(GUERRILLA), 6857.T(GUERRILLA), 6506.T(HOMERUN)"
2025-10-15,180051,163141,16910,2,"2802.T(GUERRILLA), 6506.T(HOMERUN)"
2025-10-16,180047,99105,80942,3,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA)"
2025-10-17,179209,99105,80104,3,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA)"
2025-10-20,179934,60066,119868,4,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN)"
2025-10-21,182280,60066,122214,4,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN)"
2025-10-22,182685,23673,159012,6,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA)"
2025-10-23,177782,18203,159579,7,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN)"
2025-10-24,178967,6618,172349,8,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 7012.T(GUERRILLA)"
2025-10-27,183693,7521,176172,9,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 6305.T(GUERRILLA), 6981.T(GUERRILLA)"
2025-10-28,182727,550,182177,9,"2802.T(GUERRILLA), 6506.T(HOMERUN), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 6981.T(GUERRILLA), 7012.T(GUERRILLA)"
2025-10-29,181338,9073,172265,8,"2802.T(GUERRILLA), 6723.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 6981.T(GUERRILLA), 7012.T(GUERRILLA)"
2025-10-30,180051,69171,110880,7,"2802.T(GUERRILLA), 7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 6981.T(GUERRILLA), 7012.T(GUERRILLA)"
2025-10-31,181035,73742,107293,5,"7203.T(HOMERUN), 6963.T(HOMERUN), 2768.T(GUERRILLA), 7003.T(HOMERUN), 6857.T(GUERRILLA)"
2025-11-04,179532,53567,125965,5,"7203.T(HOMERUN), 6963.T(HOMERUN), 7003.T(HOMERUN), 6857.T(GUERRILLA), 6315.T(HOMERUN)"
2025-11-05,170743,131223,39520,1,7203.T(HOMERUN)
2025-11-06,172030,131223,40807,1,7203.T(HOMERUN)
2025-11-07,171757,131223,40534,1,7203.T(HOMERUN)
2025-11-10,171926,79243,92683,2,"7203.T(HOMERUN), 6315.T(HOMERUN)"
2025-11-11,172794,18194,154600,4,"7203.T(HOMERUN), 6315.T(HOMERUN), 6702.T(HOMERUN), 7270.T(HOMERUN)"
2025-11-12,172598,69774,102824,3,"7203.T(HOMERUN), 6702.T(HOMERUN), 7270.T(HOMERUN)"
2025-11-13,172446,44304,128142,4,"7203.T(HOMERUN), 6702.T(HOMERUN), 7270.T(HOMERUN), 6315.T(HOMERUN)"
2025-11-14,170653,44304,126349,4,"7203.T(HOMERUN), 6702.T(HOMERUN), 7270.T(HOMERUN), 6315.T(HOMERUN)"
2025-11-17,170627,44304,126323,4,"7203.T(HOMERUN), 6702.T(HOMERUN), 7270.T(HOMERUN), 6315.T(HOMERUN)"
2025-11-18,165753,72599,93154,3,"7203.T(HOMERUN), 7270.T(HOMERUN), 6315.T(HOMERUN)"
2025-11-19,164306,94909,69397,2,"7203.T(HOMERUN), 7270.T(HOMERUN)"
2025-11-20,164352,94909,69443,2,"7203.T(HOMERUN), 7270.T(HOMERUN)"
2025-11-21,164726,124465,40261,1,7203.T(HOMERUN)
2025-11-25,164466,124465,40001,1,7203.T(HOMERUN)
2025-11-26,165298,74792,90506,2,"7203.T(HOMERUN), 7201.T(GUERRILLA)"
2025-11-27,164882,74792,90090,2,"7203.T(HOMERUN), 7201.T(GUERRILLA)"
2025-11-28,165467,18104,147362,4,"7203.T(HOMERUN), 7201.T(GUERRILLA), 6752.T(GUERRILLA), 7459.T(GUERRILLA)"
